,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
10,,,,,,3.284967463454555,,,,3.831574760780883,5.8959543400599,6.456764513002338,6.629069296598479,17.35352576691656,6.319202708908598,26.91240280786359,12.657003076132938,3.889211597590022,24.7291101219108,3.663192229961161,31.118681008235356,14.298541039632994,8.297095859981626,5.505318557831889,10.605216426636822,,7.771807866013829,,,,
11,,,,,,,,,,3.328201177351375,5.092104500787699,7.044486928430538,8.681986532869,3.457053588273564,6.0,16.696826045689043,5.924843760379312,3.586858458708951,44.98844721664302,31.455818829560634,5.79840780389489,6.38982761169787,6.846153846153846,43.75342675655447,43.559063146291706,,25.953288245070357,,,,
12,,,,,,,,,,7.760471216028682,3.73552251236249,7.291297120446412,18.03684753088685,10.797601089330795,12.59732889203524,4.972139221847344,4.759300725550594,6.9091957781908215,15.027123243977563,13.22173997583479,54.435798636565465,13.339459376998313,5.515196697028336,5.955237713981865,,,,,,,
13,,,,,,,,,,12.39331238300309,,19.949285014825463,30.29045188520363,4.9394351703388315,4.351755538466746,29.72250357784336,6.107829091271173,21.185364573949336,16.491588069807595,48.74247591814072,19.02956777958319,10.595921194791366,43.68743301315252,,,,,,,,
14,,,,,,,,,,3.8424969980503927,,5.58632649929005,8.577105549433732,,6.88132263130202,11.180339887498949,22.50061437069716,34.49411924219956,4.034466888812335,17.641501258283014,8.11323942221693,6.1497234200601305,4.775587511519203,,,,,,,,
15,,,,,,,,,,4.640353827295477,,8.657943695710468,9.266716394827002,,10.644545945295313,11.224409622564428,18.45324776133395,11.778015515549981,7.847160620484857,14.012058395289893,17.50859430119436,40.011148223746694,,,,,,,,,
16,,,,,,,,,,4.041334224112664,,7.423745685299301,6.395278341264019,,5.3670667412847965,,,8.295918457962983,13.210824253387694,24.963976163186125,6.653829718328291,5.548745440360358,,,,,,,,,
17,,,,,,,,,,6.576328370366378,,,,,19.77727333432343,,,4.493071589424356,33.920537532994985,7.228888792632573,6.743367683293138,,,,,,,,,,
18,,,,,,,,,,,,,,,10.209931151945643,,,14.533197584823517,13.442806396586313,9.312892768887009,37.67745777717131,,,,,,,,,,
19,,,,,,,,,,,,,,,12.016655108639842,,,8.971939318260992,11.723890168826095,38.331611896556545,9.109455076953152,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,13.735131821495058,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,21.62338184007846,,,,,,,,,,,,,
